cds,rtype,schoolname,districtname,countyname,charter_flag,coe_flag,dass_flag,studentgroup,currprogressed,currmaintainPL4,currmaintainOth,currdeclined,currprogressed_Alternate,currmaintainPL3_Alternate,currnotprognotmain_Alternate,curr95,currnumer,currdenom,currstatus,priorprogressed,priormaintainPL4,priormaintainOth,priordeclined,priorprogressed_Alternate,priormaintainPL3_Alternate,priornotprognotmain_Alternate,prior95,priornumer,priordenom,priorstatus,change,statuslevel,changelevel,color,ImageURL,box,currnsizemet,priornsizemet,accountabilitymet,indicator,reportingyear
54722490116368,S,Mission Oak High,Tulare Joint Union High,Tulare,,,,Long-Term English Learner,80,0,50,30,0,0,0,0,80,160,50,58,0,65,36,0,0,0,0,58,159,36.5,13.5,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
54722490130708,S,Sierra Vista Charter High,Tulare Joint Union High,Tulare,Y,,,English Learner,8,0,8,4,0,0,0,0,8,20,40,7,0,9,4,0,0,0,0,7,20,35,5,2,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722490130708,S,Sierra Vista Charter High,Tulare Joint Union High,Tulare,Y,,,Long-Term English Learner,8,0,8,4,0,0,0,0,8,20,40,7,0,9,3,0,0,0,0,7,19,36.8,3.2,2,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722490133793,S,Accelerated Charter High,Tulare Joint Union High,Tulare,Y,,Y,English Learner,10,0,14,14,0,0,0,0,10,38,26.3,11,0,15,14,0,0,0,0,11,40,27.5,-1.2,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
54722490133793,S,Accelerated Charter High,Tulare Joint Union High,Tulare,Y,,Y,Long-Term English Learner,10,0,14,14,0,0,0,0,10,38,26.3,10,0,14,14,0,0,0,0,10,38,26.3,0,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
54722495430145,S,Tulare Technical Preparatory High,Tulare Joint Union High,Tulare,,,Y,English Learner,,,,,,,,0,,5,,,,,,,,,0,,6,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722495430145,S,Tulare Technical Preparatory High,Tulare Joint Union High,Tulare,,,Y,Long-Term English Learner,,,,,,,,0,,5,,,,,,,,,0,,5,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722495435409,S,Tulare Union High,Tulare Joint Union High,Tulare,,,,English Learner,75,0,62,26,0,0,0,0,75,163,46,87,0,51,28,0,0,0,0,87,166,52.4,-6.4,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
54722495435409,S,Tulare Union High,Tulare Joint Union High,Tulare,,,,Long-Term English Learner,63,0,46,25,0,0,0,0,63,134,47,69,0,40,28,0,0,0,0,69,137,50.4,-3.4,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
54722495435466,S,Tulare Western High,Tulare Joint Union High,Tulare,,,,English Learner,74,0,70,22,0,0,0,0,74,166,44.6,107,0,43,19,0,0,0,0,107,169,63.3,-18.7,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54722495435466,S,Tulare Western High,Tulare Joint Union High,Tulare,,,,Long-Term English Learner,61,0,53,21,0,0,0,0,61,135,45.2,89,0,32,19,0,0,0,0,89,140,63.6,-18.4,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
54722560000000,D,,Visalia Unified,Tulare,,,,English Learner,1428,60,1110,679,7,9,29,0,1504,3322,45.3,1519,32,1141,761,5,8,18,0,1564,3484,44.9,0.4,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
54722560000000,D,,Visalia Unified,Tulare,,,,Long-Term English Learner,530,50,315,280,3,7,10,2,590,1197,49.3,586,27,324,336,4,2,7,0,619,1286,48.1,1.2,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
54722560101857,S,Oak Grove Elementary,Visalia Unified,Tulare,,,,English Learner,16,1,12,3,0,0,0,0,17,32,53.1,23,1,17,5,0,0,0,0,24,46,52.2,1,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
54722560101857,S,Oak Grove Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,6,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560105783,S,Four Creeks Elementary,Visalia Unified,Tulare,,,,English Learner,37,0,53,16,0,0,0,0,37,106,34.9,39,1,41,35,0,0,0,0,40,116,34.5,0.4,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
54722560105783,S,Four Creeks Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,6,,5,0,3,4,0,0,0,0,5,12,41.7,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560109751,S,Visalia Charter Independent Study,Visalia Unified,Tulare,Y,,,English Learner,29,2,7,5,0,0,0,3,31,46,67.4,22,2,10,13,0,0,0,1,24,48,50,17.4,5,5,5,https://i.imgur.com/3zBSYLM.png,50,Y,Y,Y,ELPI,2024
54722560109751,S,Visalia Charter Independent Study,Visalia Unified,Tulare,Y,,,Long-Term English Learner,29,2,7,5,0,0,0,3,31,46,67.4,22,2,10,13,0,0,0,1,24,48,50,17.4,5,5,5,https://i.imgur.com/3zBSYLM.png,50,Y,Y,Y,ELPI,2024
54722560110940,S,Cottonwood Creek Elementary,Visalia Unified,Tulare,,,,English Learner,36,0,20,14,0,0,0,0,36,70,51.4,22,1,18,16,0,0,0,0,23,57,40.4,11.1,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
54722560110940,S,Cottonwood Creek Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560116517,S,Manuel F. Hernandez,Visalia Unified,Tulare,,,,English Learner,37,0,24,7,0,0,0,0,37,68,54.4,22,0,21,24,0,0,0,0,22,67,32.8,21.6,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
54722560116517,S,Manuel F. Hernandez,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560120659,S,Visalia Technical Early College,Visalia Unified,Tulare,Y,,,English Learner,8,1,5,3,0,0,0,0,9,17,52.9,8,0,7,3,0,0,0,0,8,18,44.4,8.5,3,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560120659,S,Visalia Technical Early College,Visalia Unified,Tulare,Y,,,Long-Term English Learner,8,1,5,3,0,0,0,0,9,17,52.9,8,0,7,3,0,0,0,0,8,18,44.4,8.5,3,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560125708,S,Shannon Ranch Elementary,Visalia Unified,Tulare,,,,English Learner,11,0,7,3,0,0,0,2,11,23,47.8,16,0,5,2,0,0,0,0,16,23,69.6,-21.7,3,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560125708,S,Shannon Ranch Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560133819,S,Ridgeview Middle,Visalia Unified,Tulare,,,,English Learner,55,10,27,8,0,0,0,0,65,100,65,69,4,19,10,0,1,1,0,74,104,71.2,-6.2,5,2,4,https://i.imgur.com/ddAH9me.png,20,Y,Y,Y,ELPI,2024
54722560133819,S,Ridgeview Middle,Visalia Unified,Tulare,,,,Long-Term English Learner,52,9,25,7,0,0,0,0,61,93,65.6,65,4,18,10,0,1,1,0,70,99,70.7,-5.1,5,2,4,https://i.imgur.com/ddAH9me.png,20,Y,Y,Y,ELPI,2024
54722560135863,S,Global Learning Charter,Visalia Unified,Tulare,Y,,,English Learner,59,1,33,16,0,0,0,0,60,109,55,61,3,34,16,0,0,0,0,64,114,56.1,-1.1,4,3,4,https://i.imgur.com/ddAH9me.png,80,Y,Y,Y,ELPI,2024
54722560135863,S,Global Learning Charter,Visalia Unified,Tulare,Y,,,Long-Term English Learner,12,0,7,5,0,0,0,0,12,24,50,13,3,6,5,0,0,0,0,16,27,59.3,-9.3,3,2,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560139105,S,Denton Elementary,Visalia Unified,Tulare,,,,English Learner,9,0,6,5,1,0,0,0,10,21,47.6,9,0,14,1,0,1,0,0,10,25,40,7.6,3,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560139212,S,Creekside Community Day,Visalia Unified,Tulare,,,Y,English Learner,,,,,,,,0,,4,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722560139212,S,Creekside Community Day,Visalia Unified,Tulare,,,Y,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722565430046,S,Golden West High,Visalia Unified,Tulare,,,,English Learner,69,6,66,63,0,0,0,4,75,208,36.1,56,7,54,64,0,0,0,3,63,184,34.2,1.8,2,3,2,https://i.imgur.com/AynDLG5.png,180,Y,Y,Y,ELPI,2024
54722565430046,S,Golden West High,Visalia Unified,Tulare,,,,Long-Term English Learner,60,6,48,59,0,0,0,1,66,174,37.9,48,7,39,60,0,0,0,0,55,154,35.7,2.2,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
54722565430368,S,El Diamante High,Visalia Unified,Tulare,,,,English Learner,45,11,36,20,0,0,1,0,56,113,49.6,60,2,41,31,0,0,0,0,62,134,46.3,3.3,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54722565430368,S,El Diamante High,Visalia Unified,Tulare,,,,Long-Term English Learner,40,11,31,17,0,0,1,0,51,100,51,56,2,32,30,0,0,0,0,58,120,48.3,2.7,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54722565432828,S,Mt. Whitney High,Visalia Unified,Tulare,,,,English Learner,54,10,57,46,0,0,0,0,64,167,38.3,95,3,45,44,0,0,0,0,98,187,52.4,-14.1,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54722565432828,S,Mt. Whitney High,Visalia Unified,Tulare,,,,Long-Term English Learner,47,10,28,44,0,0,0,0,57,129,44.2,84,3,28,42,0,0,0,0,87,157,55.4,-11.2,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54722565434527,S,Redwood High,Visalia Unified,Tulare,,,,English Learner,68,2,29,32,0,0,1,1,70,133,52.6,29,0,45,63,0,0,0,1,29,138,21,31.6,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
54722565434527,S,Redwood High,Visalia Unified,Tulare,,,,Long-Term English Learner,60,1,21,32,0,0,1,1,61,116,52.6,25,0,35,58,0,0,0,0,25,118,21.2,31.4,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
54722565435839,S,Sequoia High,Visalia Unified,Tulare,,,Y,English Learner,16,2,20,31,0,0,0,32,18,101,17.8,12,0,10,25,0,0,0,25,12,72,16.7,1.2,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
54722565435839,S,Sequoia High,Visalia Unified,Tulare,,,Y,Long-Term English Learner,15,2,17,30,0,0,0,27,17,91,18.7,12,0,10,25,0,0,0,24,12,71,16.9,1.8,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
54722566054530,S,Conyer Elementary,Visalia Unified,Tulare,,,,English Learner,25,0,13,3,0,0,0,0,25,41,61,14,0,27,8,0,0,0,0,14,49,28.6,32.4,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
54722566054530,S,Conyer Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,6,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054548,S,Crowley Elementary,Visalia Unified,Tulare,,,,English Learner,30,0,31,28,0,0,0,0,30,89,33.7,38,0,37,31,0,0,0,0,38,106,35.8,-2.1,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
54722566054548,S,Crowley Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,6,,7,0,2,9,0,0,0,0,7,18,38.9,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054555,S,Divisadero Middle,Visalia Unified,Tulare,,,,English Learner,85,4,36,22,0,3,1,0,92,151,60.9,49,0,44,22,0,1,1,0,50,117,42.7,18.2,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
54722566054555,S,Divisadero Middle,Visalia Unified,Tulare,,,,Long-Term English Learner,77,4,31,22,0,3,1,0,84,138,60.9,45,0,37,21,0,0,1,0,45,104,43.3,17.6,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
54722566054563,S,Elbow Creek Elementary,Visalia Unified,Tulare,,,,English Learner,44,1,36,17,0,0,0,0,45,98,45.9,47,0,37,18,0,0,0,0,47,102,46.1,-0.2,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
54722566054563,S,Elbow Creek Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,5,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054589,S,Riverway Elementary,Visalia Unified,Tulare,,,,English Learner,60,0,37,27,0,0,0,0,60,124,48.4,63,1,43,34,0,0,0,0,64,141,45.4,3,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54722566054589,S,Riverway Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,10,,,,,,,,,0,,6,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054597,S,Goshen Elementary,Visalia Unified,Tulare,,,,English Learner,42,0,55,40,0,0,0,0,42,137,30.7,75,0,56,25,0,0,0,0,75,156,48.1,-17.4,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
54722566054597,S,Goshen Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,3,,7,0,4,2,0,0,0,0,7,13,53.8,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054605,S,Green Acres Middle,Visalia Unified,Tulare,,,,English Learner,45,4,40,17,0,0,0,0,49,106,46.2,76,2,29,3,0,0,0,0,78,110,70.9,-24.7,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
54722566054605,S,Green Acres Middle,Visalia Unified,Tulare,,,,Long-Term English Learner,40,3,27,17,0,0,0,0,43,87,49.4,67,2,22,3,0,0,0,0,69,94,73.4,-24,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
54722566054613,S,Highland Elementary,Visalia Unified,Tulare,,,,English Learner,60,1,53,21,0,0,0,0,61,135,45.2,66,0,55,36,0,0,0,0,66,157,42,3.1,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54722566054613,S,Highland Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,7,,8,0,6,6,0,0,0,0,8,20,40,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054621,S,Houston Elementary,Visalia Unified,Tulare,,,,English Learner,67,0,63,34,0,0,1,0,67,165,40.6,83,0,64,45,0,0,0,0,83,192,43.2,-2.6,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
54722566054621,S,Houston Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,5,,5,0,4,4,0,0,0,0,5,13,38.5,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054639,S,Ivanhoe Elementary,Visalia Unified,Tulare,,,,English Learner,74,1,68,46,0,2,0,0,77,191,40.3,97,1,68,34,0,1,0,0,99,201,49.3,-8.9,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
54722566054639,S,Ivanhoe Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,10,0,13,2,0,1,0,0,11,26,42.3,11,0,9,13,0,0,0,0,11,33,33.3,9,2,4,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
54722566054647,S,Mineral King Elementary,Visalia Unified,Tulare,,,,English Learner,37,0,35,22,0,0,0,0,37,94,39.4,37,0,32,17,0,0,0,0,37,86,43,-3.7,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
54722566054647,S,Mineral King Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,9,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054654,S,Mountain View Elementary,Visalia Unified,Tulare,,,,English Learner,17,0,17,20,0,0,0,0,17,54,31.5,17,0,21,8,0,0,0,0,17,46,37,-5.5,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
54722566054654,S,Mountain View Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,2,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054670,S,Royal Oaks Elementary,Visalia Unified,Tulare,,,,English Learner,17,0,27,6,0,0,0,0,17,50,34,37,0,26,6,0,0,0,0,37,69,53.6,-19.6,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
54722566054670,S,Royal Oaks Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,6,,,,,,,,,0,,7,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054688,S,Crestwood Elementary,Visalia Unified,Tulare,,,,English Learner,36,0,18,11,0,0,1,0,36,66,54.5,29,0,19,17,0,0,0,0,29,65,44.6,9.9,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54722566054688,S,Crestwood Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054704,S,Annie R. Mitchell,Visalia Unified,Tulare,,,,English Learner,62,1,40,22,0,0,0,0,63,125,50.4,77,0,44,27,0,0,0,0,77,148,52,-1.6,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
54722566054704,S,Annie R. Mitchell,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,7,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054712,S,Veva Blunt Elementary,Visalia Unified,Tulare,,,,English Learner,26,0,18,6,0,0,3,0,26,53,49.1,16,0,23,9,1,1,0,0,18,50,36,13.1,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
54722566054712,S,Veva Blunt Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054720,S,Washington Elementary,Visalia Unified,Tulare,,,,English Learner,16,0,16,11,0,0,0,0,16,43,37.2,13,0,20,7,0,0,0,0,13,40,32.5,4.7,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
54722566054720,S,Washington Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566054746,S,Willow Glen Elementary,Visalia Unified,Tulare,,,,English Learner,37,1,32,8,0,0,0,0,38,78,48.7,32,0,36,20,0,0,0,0,32,88,36.4,12.4,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
54722566054746,S,Willow Glen Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,8,1,4,1,0,0,0,0,9,14,64.3,9,0,1,2,0,0,0,0,9,12,75,-10.7,4,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566092373,S,Valley Oak Middle,Visalia Unified,Tulare,,,,English Learner,56,2,37,28,0,3,0,0,61,126,48.4,61,0,36,40,0,0,0,0,61,137,44.5,3.9,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54722566092373,S,Valley Oak Middle,Visalia Unified,Tulare,,,,Long-Term English Learner,50,2,34,27,0,3,0,0,55,116,47.4,57,0,31,38,0,0,0,0,57,126,45.2,2.2,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54722566092795,S,Linwood Elementary,Visalia Unified,Tulare,,,,English Learner,33,0,7,4,0,0,0,0,33,44,75,18,0,10,12,0,0,0,0,18,40,45,30,5,5,5,https://i.imgur.com/3zBSYLM.png,50,Y,Y,Y,ELPI,2024
54722566092795,S,Linwood Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,2,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566106249,S,Golden Oak Elementary,Visalia Unified,Tulare,,,,English Learner,38,0,24,15,0,0,0,0,38,77,49.4,36,0,30,13,0,0,0,0,36,79,45.6,3.8,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54722566106249,S,Golden Oak Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566107536,S,Pinkham Elementary,Visalia Unified,Tulare,,,,English Learner,20,1,15,12,1,1,2,0,23,52,44.2,19,0,24,3,0,3,2,0,22,51,43.1,1.1,2,3,2,https://i.imgur.com/AynDLG5.png,180,Y,Y,Y,ELPI,2024
54722566107536,S,Pinkham Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,4,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566110902,S,Hurley Elementary,Visalia Unified,Tulare,,,,English Learner,19,1,14,5,0,0,0,0,20,39,51.3,33,0,9,3,0,0,0,0,33,45,73.3,-22.1,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
54722566110902,S,Hurley Elementary,Visalia Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566112049,S,La Joya Middle,Visalia Unified,Tulare,,,,English Learner,26,1,19,6,1,0,0,0,28,53,52.8,33,10,22,3,1,0,1,0,44,70,62.9,-10,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
54722566112049,S,La Joya Middle,Visalia Unified,Tulare,,,,Long-Term English Learner,24,1,16,5,1,0,0,0,26,47,55.3,31,9,20,3,1,0,1,0,41,65,63.1,-7.8,4,2,3,https://i.imgur.com/rZPpjuJ.png,70,Y,Y,Y,ELPI,2024
54722566116909,S,Charter Home School Academy,Visalia Unified,Tulare,Y,,,English Learner,3,0,5,5,0,0,0,0,3,13,23.1,,,,,,,,0,,6,,,1,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722566116909,S,Charter Home School Academy,Visalia Unified,Tulare,Y,,,Long-Term English Learner,,,,,,,,0,,9,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722640000000,D,,Waukena Joint Union Elementary,Tulare,,,,English Learner,30,1,28,14,0,0,0,0,31,73,42.5,35,6,18,18,0,0,0,0,41,77,53.2,-10.8,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54722640000000,D,,Waukena Joint Union Elementary,Tulare,,,,Long-Term English Learner,10,1,2,3,0,0,0,0,11,16,68.8,8,3,4,4,0,0,0,0,11,19,57.9,10.9,5,5,5,https://i.imgur.com/3zBSYLM.png,50,Y,Y,Y,ELPI,2024
54722646054753,S,Waukena Joint Union Elementary,Waukena Joint Union Elementary,Tulare,,,,English Learner,30,1,28,14,0,0,0,0,31,73,42.5,35,6,18,18,0,0,0,0,41,77,53.2,-10.8,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54722646054753,S,Waukena Joint Union Elementary,Waukena Joint Union Elementary,Tulare,,,,Long-Term English Learner,10,1,2,3,0,0,0,0,11,16,68.8,8,3,4,4,0,0,0,0,11,19,57.9,10.9,5,5,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54722980000000,D,,Woodville Union Elementary,Tulare,,,,English Learner,108,0,54,19,0,0,0,0,108,181,59.7,104,0,71,32,0,0,0,0,104,207,50.2,9.4,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
54722980000000,D,,Woodville Union Elementary,Tulare,,,,Long-Term English Learner,26,0,13,9,0,0,0,0,26,48,54.2,40,0,16,0,0,0,0,0,40,56,71.4,-17.3,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
54722986054779,S,Woodville Elementary,Woodville Union Elementary,Tulare,,,,English Learner,108,0,54,19,0,0,0,0,108,181,59.7,104,0,71,32,0,0,0,0,104,207,50.2,9.4,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
54722986054779,S,Woodville Elementary,Woodville Union Elementary,Tulare,,,,Long-Term English Learner,26,0,13,9,0,0,0,0,26,48,54.2,40,0,16,0,0,0,0,0,40,56,71.4,-17.3,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
54753250000000,D,,Farmersville Unified,Tulare,,,,English Learner,292,6,246,177,0,0,1,0,298,722,41.3,404,16,262,136,0,0,0,0,420,818,51.3,-10.1,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54753250000000,D,,Farmersville Unified,Tulare,,,,Long-Term English Learner,113,3,78,75,0,0,0,0,116,269,43.1,165,11,79,38,0,0,0,0,176,293,60.1,-16.9,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54753250106021,S,Freedom Elementary,Farmersville Unified,Tulare,,,,English Learner,107,3,80,59,0,0,0,0,110,249,44.2,136,5,86,34,0,0,0,0,141,261,54,-9.8,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
